    39.4333     0.7087    -0.0095     0.0096   285.4485    24.0601     0.0242   -74.4957     0.0004    50.0279  1018.0594     2.7595     5.1852     5.5058
    39.6833     0.5675    -0.0049     0.0089   285.4419    24.0442     0.0284   -72.1012     0.0002    42.0456  1018.0482     2.3192     5.2400     5.4404
    39.9333     0.5209    -0.0010     0.0085   285.4362    24.0290     0.0356   -70.8255     0.0002    34.0891  1018.0375     1.8803     5.2968     5.3731
    40.1833     0.4127     0.0011     0.0064   285.4066    24.0000     0.0435   -75.6654     0.0000    26.2438  1018.0201     1.4475     5.3494     5.3100
    40.4333     0.2547     0.0025     0.0039   285.3903    23.9825     0.0518   -73.6026     0.0001    18.5912  1018.0094     1.0254     5.3985     5.2502
    40.6833     0.2500     0.0038     0.0017   285.3639    23.9565     0.0603   -73.0323     0.0000    11.2078  1017.9938     0.6182     5.4332     5.2047
    40.9333     0.3050     0.0054    -0.0004   285.3379    23.9318     0.0688   -73.9823     0.0000     4.1638  1017.9792     0.2296     5.4570     5.1702
    41.1833     0.2734     0.0047    -0.0008   285.3158    23.9085     0.0740   -66.5208     0.0000     0.0000  1017.9648     0.0000     5.4603     5.1560
    41.4333     0.2500     0.0031    -0.0005   285.2950    23.8864     0.0754   -65.3381     0.0000     0.0000  1017.9513     0.0000     5.4479     5.1577
    41.6833     0.2500     0.0017    -0.0003   285.2752    23.8653     0.0740   -64.1879     0.0000     0.0000  1017.9384     0.0000     5.4355     5.1593
    41.9333     0.2500     0.0003    -0.0001   285.2564    23.8453     0.0703   -63.0676     0.0000     0.0000  1017.9261     0.0000     5.4232     5.1608
    42.1833     0.2500    -0.0022     0.0008   285.2387    23.8262     0.0630   -61.4610     0.0000     0.0000  1017.9143     0.0000     5.4110     5.1623
    42.4333     0.2522    -0.0057     0.0021   285.2208    23.8080     0.0514   -63.0687     0.0000     0.0000  1017.9033     0.0000     5.3988     5.1638
    42.6833     0.2709    -0.0102     0.0037   285.2024    23.7905     0.0353   -64.6211     0.0000     0.0000  1017.8928     0.0000     5.3868     5.1652
    42.9333     0.3355    -0.0160     0.0058   285.1832    23.7731     0.0132   -66.1120     0.0000     0.0000  1017.8826     0.0000     5.3748     5.1665
    43.1833     0.4058    -0.0156     0.0047   285.1802    23.7668    -0.0052   -50.9196     0.0000     0.0000  1017.8782     0.0000     5.3630     5.1677
    43.4333     0.4352    -0.0130     0.0025   285.1990    23.7842    -0.0158   -50.7172     0.0001     0.0000  1017.8886     0.0000     5.3498     5.1703
    43.6833     0.4358    -0.0108     0.0006   285.2072    23.7908    -0.0242   -50.4868     0.0001     0.0000  1017.8922     0.0000     5.3338     5.1758
    43.9333     0.4281    -0.0089    -0.0011   285.2018    23.7826    -0.0319   -50.2112     0.0000     0.0000  1017.8868     0.0000     5.3195     5.1796
    44.1833     0.4199    -0.0082    -0.0020   285.1953    23.7734    -0.0390   -48.9905     0.0000     0.0000  1017.8808     0.0000     5.3072     5.1815
    44.4333     0.4150    -0.0079    -0.0027   285.1819    23.7565    -0.0469   -48.9518     0.0000     0.0000  1017.8700     0.0000     5.2952     5.1830
    44.6833     0.4095    -0.0077    -0.0034   285.1672    23.7386    -0.0544   -48.8336     0.0000     0.0000  1017.8586     0.0000     5.2840     5.1838
    44.9333     0.4037    -0.0074    -0.0041   285.1521    23.7204    -0.0616   -48.7058     0.0000     0.0000  1017.8471     0.0000     5.2730     5.1843
